metric,date,value
Much weaker,2009-06-01,18.544600938967136
Index value,2009-06-01,67.84037558685446
International trade: Not active internationally (% SMEs),2009-06-01,13.615023474178404
About the same,2009-06-01,31.4410480349345
Somewhat weaker,2009-06-01,39.41048034934498
Much weaker,2009-06-01,29.148471615720524
Canada - outlook on 12 months,2009-07-01,58.578199052132696
Canada - outlook on 3 months,2009-07-01,51.6798418972332
Number of responses,2009-07-01,0.16354913820704198
Margin of error,2009-07-01,1055.0
Long-term index (12 months),2009-07-01,3.0171704518546885
Construction,2009-07-01,45.3125
Wholesale,2009-07-01,58.032786885245905
Retail,2009-07-01,56.711409395973156
Transportation,2009-07-01,61.00917431192661
"Info., arts, recreation",2009-07-01,61.627906976744185
"Finance, insur. realty",2009-07-01,46.31578947368421
"Prof., business services",2009-07-01,65.27777777777779
Health & education serv.,2009-07-01,60.91549295774647
Hospitality,2009-07-01,63.38289962825279
Personal services,2009-07-01,63.1578947368421
Newfoundland & Lab.,2009-07-01,53.47222222222222
Prince Edward Is.,2009-07-01,56.334841628959275
Manitoba,2009-07-01,58.26771653543307
Saskatchewan,2009-07-01,62.280701754385966
Alberta,2009-07-01,48.42657342657343
British Columbia,2009-07-01,59.439178515007896
Short-term index,2009-07-01,61.574074074074076
Agriculture,2009-07-01,70.6896551724138
Natural resources*,2009-07-01,60.613207547169814
Construction,2009-07-01,62.988826815642454
Retail,2009-07-01,48.93617021276596
"Info., arts, recreation",2009-07-01,52.604166666666664
"Finance, insur. realty",2009-07-01,46.53579676674365
"Prof., business services",2009-07-01,50.0
Health & education serv.,2009-07-01,54.16666666666667
Hospitality,2009-07-01,38.46153846153846
Personal and other services,2009-07-01,56.61764705882353
Newfoundland & Lab.,2009-07-01,55.83941605839415
Prince Edward Is.,2009-07-01,56.007751937984494
Nova Scotia,2009-07-01,56.32183908045977
New Brunswick,2009-07-01,50.364963503649626
Quebec,2009-07-01,51.19047619047619
Alberta,2009-07-01,55.46218487394958
British Columbia,2009-07-01,63.63636363636364
Survey results (% response),2009-07-01,48.731884057971016
How do you expect your firm to be performing in 12 months compared to now?,2009-07-01,50.08257638315442
Much stronger,2009-07-01,62.74509803921569
Somewhat stronger,2009-07-01,67.2566371681416
About the same,2009-07-01,50.24509803921569
Somewhat weaker,2009-07-01,52.1551724137931
Accounts receivable,2009-07-01,6.876790830945558
Better than normal,2009-07-01,31.996179560649473
Normal,2009-07-01,39.541547277936964
Worse than normal,2009-07-01,17.28748806112703
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2009-07-01,4.2979942693409745
"Land, buildings, renovations",2009-07-01,10.104011887072808
None of the above,2009-07-01,49.62852897473997
"Currently, what is the general business situation of your company?",2009-07-01,40.26745913818722
"In the next year, how much do you expect average prices to change?",2009-07-01,6.242774566473988
Price Reduction,2009-07-01,60.346820809248555
0% change,2009-07-01,33.410404624277454
0.015,2009-07-01,13.238289205702646
0.02,2009-07-01,26.578411405295316
0.025,2009-07-01,12.830957230142568
0.03,2009-07-01,17.10794297352342
0.035,2009-07-01,51.93482688391039
0.055,2009-07-01,33.33333333333333
+6.0% or greater,2009-07-01,47.53451676528599
Avg price plans,2009-07-01,19.13214990138067
0% change,2009-07-01,8.877551020408163
0.005,2009-07-01,38.6734693877551
0.01,2009-07-01,4.183673469387755
0.015,2009-07-01,6.73469387755102
0.02,2009-07-01,2.2448979591836733
0.025,2009-07-01,8.775510204081632
0.03,2009-07-01,2.2448979591836733
0.035,2009-07-01,5.816326530612245
0.04,2009-07-01,0.8163265306122449
0.045,2009-07-01,2.857142857142857
0.05,2009-07-01,0.8163265306122449
0.055,2009-07-01,10.306122448979592
+6.0% or greater,2009-07-01,0.20408163265306123
Avg wage plans,2009-07-01,7.448979591836736
"Fuel, energy",2009-07-01,1.3862244897959186
Product inputs,2009-07-01,4.419321685508735
"Capital equipment, technology",2009-07-01,41.52106885919836
Occupancy,2009-07-01,4.933196300102774
Insurance,2009-07-01,6.783144912641316
"Taxes, regulations",2009-07-01,4.522096608427543
Fuel costs ,2009-07-01,12.23021582733813
Electricity costs,2009-07-01,3.28879753340185
Other energy costs,2009-07-01,8.735868448098664
What factors are limiting your ability to increase sales or production?,2009-07-01,1.2332990750256936
Insufficient domestic demand,2009-07-01,2.36382322713258
Insufficient foreign demand,2009-07-01,0.10277492291880781
Shortage of skilled labour,2009-07-01,5.960945529290853
Shortage of un/semi-skilled labour,2009-07-01,0.41109969167523125
Shortage of working capital,2009-07-01,3.494347379239465
Product distribution constraints,2009-07-01,1.2708119218910585
How are your expected full-time employment levels to change in the next 3 or 4 months?,2009-07-01,54.17515274949084
Up,2009-07-01,43.4826883910387
Same,2009-07-01,20.773930753564155
Down,2009-07-01,20.875763747454176
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2009-07-01,16.08961303462322
Up,2009-07-01,20.875763747454176
Same,2009-07-01,46.63951120162933
Down,2009-07-01,53.05498981670061
Much stronger,2009-07-01,47.75967413441955
Somewhat stronger,2009-07-01,13.136456211812627
About the same,2009-07-01,24.03258655804481
Somewhat weaker,2009-07-01,9.979633401221996
Much weaker,2009-07-01,25.35641547861507
Index value,2009-07-01,3.6659877800407332
International trade: Exporting (selling abroad + a mix of both) %SMEs,2009-07-01,7.535641547861507
How do you expect your firm to be performing in 12 months compared to now?,2009-07-01,12.627291242362526
Much weaker,2009-07-01,14.64968152866242
Index value,2009-07-01,70.27600849256899
International trade: Not active internationally (% SMEs),2009-07-01,15.074309978768577
About the same,2009-07-01,29.64426877470356
Somewhat weaker,2009-07-01,44.07114624505929
Much weaker,2009-07-01,26.284584980237153
Canada - outlook on 12 months,2009-08-01,65.72978303747534
Canada - outlook on 3 months,2009-08-01,56.54205607476636
Number of responses,2009-08-01,-0.04163725368361293
Margin of error,2009-08-01,1014.0
Long-term index (12 months),2009-08-01,3.0775640358045053
Construction,2009-08-01,42.07920792079208
Wholesale,2009-08-01,60.22364217252396
Retail,2009-08-01,59.0146750524109
Transportation,2009-08-01,64.11764705882352
"Info., arts, recreation",2009-08-01,67.14975845410626
"Finance, insur. realty",2009-08-01,42.708333333333336
"Prof., business services",2009-08-01,70.66666666666667
Health & education serv.,2009-08-01,59.87261146496815
Hospitality,2009-08-01,64.59854014598541
Personal services,2009-08-01,64.64646464646464
Newfoundland & Lab.,2009-08-01,58.01282051282052
Prince Edward Is.,2009-08-01,60.991379310344826
Manitoba,2009-08-01,62.5
Saskatchewan,2009-08-01,63.38582677165354
Alberta,2009-08-01,57.28155339805825
British Columbia,2009-08-01,61.50038080731151
Short-term index,2009-08-01,60.37735849056604
Agriculture,2009-08-01,68.63636363636363
Natural resources*,2009-08-01,59.36170212765957
Construction,2009-08-01,63.25
Retail,2009-08-01,44.329896907216494
"Info., arts, recreation",2009-08-01,51.82119205298014
"Finance, insur. realty",2009-08-01,49.0301724137931
"Prof., business services",2009-08-01,52.42914979757085
Health & education serv.,2009-08-01,60.60606060606061
Hospitality,2009-08-01,35.714285714285715
Personal and other services,2009-08-01,60.71428571428572
Newfoundland & Lab.,2009-08-01,54.966887417218544
Prince Edward Is.,2009-08-01,57.5187969924812
Nova Scotia,2009-08-01,57.865168539325836
New Brunswick,2009-08-01,52.083333333333336
Quebec,2009-08-01,54.39814814814814
Alberta,2009-08-01,58.396946564885496
British Columbia,2009-08-01,62.5
Survey results (% response),2009-08-01,55.22648083623693
How do you expect your firm to be performing in 12 months compared to now?,2009-08-01,51.625693893735125
Much stronger,2009-08-01,62.0
Somewhat stronger,2009-08-01,61.79245283018868
About the same,2009-08-01,47.98206278026906
Somewhat weaker,2009-08-01,50.25773195876289
Accounts receivable,2009-08-01,7.014028056112225
Better than normal,2009-08-01,40.78156312625251
Normal,2009-08-01,35.27054108216433
Worse than normal,2009-08-01,13.927855711422845
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2009-08-01,3.006012024048096
"Land, buildings, renovations",2009-08-01,8.688783570300158
None of the above,2009-08-01,54.34439178515008
"Currently, what is the general business situation of your company?",2009-08-01,36.96682464454976
"In the next year, how much do you expect average prices to change?",2009-08-01,5.541871921182266
Price Reduction,2009-08-01,62.19211822660098
0% change,2009-08-01,32.26600985221675
0.015,2009-08-01,12.229437229437229
0.02,2009-08-01,28.8961038961039
0.025,2009-08-01,12.554112554112553
0.03,2009-08-01,16.450216450216452
0.035,2009-08-01,50.75757575757576
0.055,2009-08-01,34.345549738219894
+6.0% or greater,2009-08-01,43.97905759162304
Avg price plans,2009-08-01,21.675392670157066
0% change,2009-08-01,9.090909090909092
0.005,2009-08-01,37.23986856516977
0.01,2009-08-01,5.914567360350493
0.015,2009-08-01,5.805038335158817
0.02,2009-08-01,3.285870755750274
0.025,2009-08-01,9.967141292442497
0.03,2009-08-01,3.0668127053669223
0.035,2009-08-01,6.133625410733845
0.04,2009-08-01,0.6571741511500547
0.045,2009-08-01,1.4238773274917853
0.05,2009-08-01,0.43811610076670315
0.055,2009-08-01,8.652792990142387
+6.0% or greater,2009-08-01,0.21905805038335158
Avg wage plans,2009-08-01,8.105147864184008
"Fuel, energy",2009-08-01,1.3351588170865278
Product inputs,2009-08-01,4.057017543859649
"Capital equipment, technology",2009-08-01,38.15789473684211
Occupancy,2009-08-01,6.578947368421052
Insurance,2009-08-01,8.333333333333332
"Taxes, regulations",2009-08-01,4.495614035087719
Fuel costs ,2009-08-01,15.241228070175438
Electricity costs,2009-08-01,3.7280701754385963
Other energy costs,2009-08-01,6.469298245614036
What factors are limiting your ability to increase sales or production?,2009-08-01,0.9868421052631579
Insufficient domestic demand,2009-08-01,2.4122807017543857
Insufficient foreign demand,2009-08-01,0.10964912280701754
Shortage of skilled labour,2009-08-01,4.605263157894736
Shortage of un/semi-skilled labour,2009-08-01,0.21929824561403508
Shortage of working capital,2009-08-01,4.605263157894736
Product distribution constraints,2009-08-01,1.3196271929824561
How are your expected full-time employment levels to change in the next 3 or 4 months?,2009-08-01,49.35064935064935
Up,2009-08-01,46.64502164502164
Same,2009-08-01,23.809523809523807
Down,2009-08-01,22.61904761904762
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2009-08-01,16.450216450216452
Up,2009-08-01,20.454545454545457
Same,2009-08-01,48.05194805194805
Down,2009-08-01,54.65367965367965
Much stronger,2009-08-01,46.75324675324675
Somewhat stronger,2009-08-01,11.904761904761903
About the same,2009-08-01,27.164502164502164
Somewhat weaker,2009-08-01,12.012987012987013
Much weaker,2009-08-01,25.97402597402597
Index value,2009-08-01,4.329004329004329
International trade: Exporting (selling abroad + a mix of both) %SMEs,2009-08-01,9.523809523809524
How do you expect your firm to be performing in 12 months compared to now?,2009-08-01,16.558441558441558
Much weaker,2009-08-01,16.517857142857142
Index value,2009-08-01,68.52678571428571
International trade: Not active internationally (% SMEs),2009-08-01,14.955357142857142
About the same,2009-08-01,36.24091381100727
Somewhat weaker,2009-08-01,40.60228452751817
Much weaker,2009-08-01,23.156801661474557
Canada - outlook on 12 months,2009-09-01,68.66071428571429
Canada - outlook on 3 months,2009-09-01,58.24742268041236
Number of responses,2009-09-01,0.7527947030732118
Margin of error,2009-09-01,1120.0
Long-term index (12 months),2009-09-01,2.9283100928692645
Construction,2009-09-01,46.2962962962963
Wholesale,2009-09-01,61.596385542168676
Retail,2009-09-01,64.82617586912065
Transportation,2009-09-01,66.0344827586207
"Info., arts, recreation",2009-09-01,71.49321266968325
"Finance, insur. realty",2009-09-01,52.13675213675213
"Prof., business services",2009-09-01,69.51219512195122
Health & education serv.,2009-09-01,63.95348837209303
Hospitality,2009-09-01,67.29323308270676
Personal services,2009-09-01,69.81981981981981
Newfoundland & Lab.,2009-09-01,58.09248554913295
Prince Edward Is.,2009-09-01,66.46090534979425
Manitoba,2009-09-01,64.23611111111111
Saskatchewan,2009-09-01,66.04477611940298
Alberta,2009-09-01,64.11764705882354
British Columbia,2009-09-01,65.82369942196532
Short-term index,2009-09-01,65.51724137931035
Agriculture,2009-09-01,67.96875
Natural resources*,2009-09-01,65.41850220264317
Construction,2009-09-01,64.51612903225806
Retail,2009-09-01,46.07843137254902
"Info., arts, recreation",2009-09-01,53.95569620253164
"Finance, insur. realty",2009-09-01,53.4957627118644
"Prof., business services",2009-09-01,54.36363636363636
Health & education serv.,2009-09-01,60.14150943396227
Hospitality,2009-09-01,42.92035398230089
Personal and other services,2009-09-01,60.897435897435905
Newfoundland & Lab.,2009-09-01,54.73372781065089
Prince Edward Is.,2009-09-01,60.424710424710426
Nova Scotia,2009-09-01,66.66666666666666
New Brunswick,2009-09-01,48.13664596273291
Quebec,2009-09-01,58.628318584070804
Alberta,2009-09-01,59.790209790209786
British Columbia,2009-09-01,64.8
Survey results (% response),2009-09-01,60.158730158730165
How do you expect your firm to be performing in 12 months compared to now?,2009-09-01,55.91357088703563
Much stronger,2009-09-01,65.17857142857143
Somewhat stronger,2009-09-01,62.19512195121951
About the same,2009-09-01,51.61290322580645
Somewhat weaker,2009-09-01,50.0
Accounts receivable,2009-09-01,6.899641577060932
Better than normal,2009-09-01,44.71326164874552
Normal,2009-09-01,34.229390681003586
Worse than normal,2009-09-01,11.021505376344086
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2009-09-01,3.1362007168458783
"Land, buildings, renovations",2009-09-01,11.470588235294118
None of the above,2009-09-01,55.44117647058823
"Currently, what is the general business situation of your company?",2009-09-01,33.088235294117645
"In the next year, how much do you expect average prices to change?",2009-09-01,6.696935300794552
Price Reduction,2009-09-01,57.09421112372304
0% change,2009-09-01,36.20885357548241
0.015,2009-09-01,15.606936416184972
0.02,2009-09-01,33.33333333333333
0.025,2009-09-01,14.065510597302506
